src,tgt,domain
תפ_35186-03-18,תפ_50551-03-18,weapon
תפ_35186-03-18,תפ_31661-09-17,weapon
תפ_35186-03-18,תפ_34003-04-18,weapon
תפ_35186-03-18,תפ_62958-09-17,weapon
תפ_35186-03-18,תפ_20778-11-12,weapon
תפ_50301-09-22,תפ_42976-08-17,weapon
תפ_50301-09-22,תפ_40118-06-21,weapon
תפ_24548-06-13,תפ_24215-06-13,weapon
תפ_30350-12-20,תפ_36505-12-20,weapon
תפ_19272-12-19,תפ_63018-05-18,weapon
תפ_19272-12-19,תפ_54432-02-17,weapon
תפ_19272-12-19,תפ_8290-04-15,weapon
תפ_19272-12-19,תפ_37083-11-14,weapon
תפ_66542-05-20,תפ_35512-06-17,weapon
תפ_66542-05-20,תפ_66430-05-20,weapon
תפ_66542-05-20,תפ_42291-02-16,weapon
תפ_66542-05-20,תפ_62597-10-17,weapon
תפ_66542-05-20,תפ_52515-03-20,weapon
תפ_66542-05-20,תפ_51523-10-17,weapon
תפ_59614-09-23,תפ_24328-11-22,weapon
תפ_59614-09-23,תפ_24748-11-21,weapon
תפ_59614-09-23,תפ_57707-05-20,weapon
תפ_22971-02-22,תפ_36416-07-23,weapon
תפ_22971-02-22,תפ_39792-12-21,weapon
תפ_22971-02-22,תפ_49632-01-18,weapon
תפ_22971-02-22,תפ_7168-08-23,weapon
תפ_22971-02-22,תפ_3742-07-18,weapon
תפ_58916-11-22,תפ_54607-07-19,weapon
תפ_69158-11-16,תפ_3772-01-16,weapon
תפ_66319-05-20,תפ_50551-03-18,weapon
תפ_66319-05-20,תפ_52515-03-20,weapon
תפ_66319-05-20,תפ_20425-02-20,weapon
תפ_53860-09-14,תפ_51207-09-12,weapon
תפ_53860-09-14,תפ_11059-05-12,weapon
תפ_61118-07-23,תפ_25009-02-23,weapon
תפ_44579-08-15,תפ_35007-04-13,weapon
תפ_44579-08-15,תפ_28889-07-14,weapon
תפ_49845-03-24,תפ_52355-03-22,weapon
תפ_49845-03-24,תפ_38355-09-23,weapon
תפ_49845-03-24,תפ_70166-03-23,weapon
תפ_49845-03-24,תפ_48176-01-22,weapon
תפ_49845-03-24,תפ_69852-03-23,weapon
תפ_48537-12-23,תפ_41754-05-22,weapon
תפ_48537-12-23,תפ_51209-04-23,weapon
תפ_48537-12-23,תפ_22029-03-21,weapon
תפ_52782-09-22,תפ_52188-03-22,weapon
תפ_52782-09-22,תפ_7196-03-21,weapon
תפ_52782-09-22,תפ_54337-05-21,weapon
תפ_52782-09-22,תפ_13177-04-21,weapon
תפ_52782-09-22,תפ_16161-04-21,weapon
תפ_52782-09-22,תפ_48176-01-22,weapon
תפ_52782-09-22,תפ_35608-04-18,weapon
תפ_34027-04-18,תפ_24207-06-13,weapon
תפ_52000-02-15,תפ_45597-05-15,weapon
תפ_52000-02-15,תפ_13153-08-15,weapon
תפ_30706-05-21,תפ_962-06-20,weapon
תפ_51506-01-22,תפ_17941-11-18,weapon
תפ_40321-10-23,תפ_38624-05-24,weapon
תפ_40321-10-23,תפ_4459-03-24,weapon
תפ_40321-10-23,תפ_54551-10-23,weapon
תפ_31640-02-23,תפ_31087-09-14,weapon
תפ_31640-02-23,תפ_9115-10-16,weapon
תפ_31640-02-23,תפ_53784-12-13,weapon
תפ_31640-02-23,תפ_48435-02-17,weapon
תפ_26478-04-22,תפ_22588-03-22,weapon
תפ_26478-04-22,תפ_42197-05-22,weapon
תפ_26478-04-22,תפ_42106-01-22,weapon
תפ_14786-08-19,תפ_19417-11-16,weapon
תפ_14786-08-19,תפ_4676-01-20,weapon
תפ_14786-08-19,תפ_61087-12-18,weapon
תפ_14786-08-19,תפ_6532-03-14,weapon
תפ_39792-12-21,תפ_4102-11-20,weapon
תפ_39792-12-21,תפ_54337-05-21,weapon
תפ_39792-12-21,תפ_8542-11-21,weapon
תפ_20425-02-20,תפ_50551-03-18,weapon
תפ_20425-02-20,תפ_69640-10-18,weapon
תפ_20425-02-20,תפ_20477-02-20,weapon
תפ_20425-02-20,תפ_52515-03-20,weapon
תפ_20425-02-20,תפ_35684-04-18,weapon
תפ_38135-04-15,תפ_27128-11-14,weapon
תפ_38135-04-15,תפ_6136-07-14,weapon
תפ_46108-06-20,תפ_63018-05-18,weapon
תפ_46108-06-20,תפ_17935-01-20,weapon
תפ_46108-06-20,תפ_41276-06-17,weapon
תפ_13995-12-22,תפ_43085-06-21,weapon
תפ_13995-12-22,תפ_20644-11-22,weapon
תפ_13995-12-22,תפ_39345-03-20,weapon
תפ_13995-12-22,תפ_16370-02-20,weapon
תפח_54962-08-15,תפח_1010-09,weapon
תפח_54962-08-15,תפח_1168-08,weapon
תפח_54962-08-15,תפח_39974-12-12,weapon
תפח_54962-08-15,תפח_22343-07-11,weapon
תפח_54962-08-15,תפח_1057-07,weapon
תפח_54962-08-15,תפח_1103-06,weapon
תפ_33726-11-21,תפ_54607-07-19,weapon
תפ_33726-11-21,תפ_14044-03-20,weapon
תפ_33726-11-21,תפ_54418-06-19,weapon
תפ_33726-11-21,תפ_69980-11-20,weapon
תפ_29566-04-21,תפ_57618-05-17,weapon
תפ_34694-09-21,תפ_52515-03-20,weapon
תפ_50916-06-16,תפ_29911-03-15,weapon
תפ_56677-02-23,תפ_12466-10-21,weapon
תפ_56677-02-23,תפ_15710-09-21,weapon
תפ_56677-02-23,תפ_69945-03-23,weapon
תפ_56677-02-23,תפ_35431-03-21,weapon
תפ_56677-02-23,תפ_12401-05-22,weapon
תפ_12411-02-21,תפ_54852-03-21,weapon
תפ_41052-11-19,תפ_59812-02-16,weapon
תפ_41052-11-19,תפ_11104-07-19,weapon
תפ_41052-11-19,תפ_35186-03-18,weapon
תפ_41052-11-19,תפ_34003-04-18,weapon
תפ_31334-11-15,תפ_65677-11-15,weapon
תפ_19130-12-21,תפ_26549-09-21,weapon
תפ_19130-12-21,תפ_43009-08-20,weapon
תפ_19130-12-21,תפ_45561-07-21,weapon
תפח_31041-04-13,תפח_1307-09-13,weapon
תפח_31041-04-13,תפח_11230-01-12,weapon
תפח_31041-04-13,תפח_26637-09-13,weapon
תפ_28845-04-22,תפ_6968-02-22,weapon
תפ_59464-09-23,תפ_45561-07-21,weapon
תפ_67454-11-20,תפ_30340-08-20,weapon
תפ_16129-03-22,תפ_62062-06-20,weapon
תפ_16129-03-22,תפ_15148-03-12,weapon
תפ_16129-03-22,תפ_61087-12-18,weapon
תפ_16129-03-22,תפ_6532-03-14,weapon
תפ_52225-03-18,תפ_46248-11-15,weapon
תפ_52455-07-12,תפ_14836-08-12,weapon
תפ_7074-11-23,תפ_22765-09-19,weapon
תפ_7074-11-23,תפ_22642-11-23,weapon
תפ_7074-11-23,תפ_38883-05-22,weapon
תפ_7074-11-23,תפ_7133-07-20,weapon
תפ_7074-11-23,תפ_54202-01-23,weapon
תפ_3537-01-23,תפ_38368-09-21,weapon
תפ_28715-03-22,תפ_52256-03-20,weapon
תפ_45226-12-22,תפ_17655-10-22,weapon
תפ_37900-06-22,תפ_52101-02-15,weapon
תפ_37900-06-22,תפ_52355-03-22,weapon
תפ_37900-06-22,תפ_35608-04-18,weapon
תפ_1578-04-13,תפ_5007-12,weapon
תפ_39850-07-16,תפ_26087-05-16,weapon
תפ_39850-07-16,תפ_6136-07-14,weapon
תפ_39850-07-16,תפ_741-01-16,weapon
תפ_26565-12-20,תפ_11042-06-20,weapon
תפ_45098-05-24,תפ_49995-09-17,weapon
תפ_45098-05-24,תפ_21139-04-17,weapon
תפ_5214-02-24,תפ_18039-10-21,weapon
תפ_5214-02-24,תפ_69933-03-23,weapon
תפ_5214-02-24,תפ_37722-09-23,weapon
תפ_33772-09-24,תפ_23533-01-24,weapon
תפ_33772-09-24,תפ_49525-04-24,weapon
תפ_33772-09-24,תפ_64378-07-24,weapon
תפ_33772-09-24,תפ_7520-02-24,weapon
תפ_33772-09-24,תפ_18094-06-24,weapon
תפ_33772-09-24,תפ_59298-02-24,weapon
תפ_33772-09-24,תפ_28334-07-22,weapon
תפ_33772-09-24,תפ_20770-11-22,weapon
תפ_33772-09-24,תפ_7617-07-23,weapon
תפ_33772-09-24,תפ_66110-11-23,weapon
תפ_33772-09-24,תפ_10335-06-24,weapon
תפ_47586-11-16,עפ_3804-10,weapon
תפ_18449-04-23,תפ_14044-03-20,weapon
תפ_51296-08-21,תפ_56177-03-18,weapon
תפ_51296-08-21,תפ_25624-03-22,weapon
תפ_51296-08-21,תפ_54150-10-13,weapon
תפ_37722-09-23,תפ_52789-09-22,weapon
תפ_37722-09-23,תפ_52782-09-22,weapon
תפ_37722-09-23,תפ_50474-09-22,weapon
תפ_37722-09-23,תפ_70062-03-23,weapon
תפ_37722-09-23,תפ_18039-10-21,weapon
תפ_37722-09-23,תפ_54202-01-23,weapon
תפ_37722-09-23,תפ_7676-03-23,weapon
תפ_52223-10-23,תפ_27294-04-19,weapon
תפ_52223-10-23,תפ_46737-07-22,weapon
תפ_52223-10-23,תפ_37966-04-23,weapon
תפ_52223-10-23,תפ_1390-04-22,weapon
תפ_52223-10-23,תפ_12791-05-20,weapon
תפ_52223-10-23,תפ_34526-06-18,weapon
תפ_52223-10-23,תפ_61299-12-19,weapon
תפ_52223-10-23,תפ_41276-06-17,weapon
תפ_52223-10-23,תפ_22029-03-21,weapon
תפ_28332-02-21,תפ_17941-11-18,weapon
תפ_58773-08-21,תפ_67454-11-20,weapon
תפ_58773-08-21,תפ_7597-05-20,weapon
תפ_44380-08-16,תפ_30669-04-15,weapon
תפ_44380-08-16,תפ_17618-11-13,weapon
תפ_44380-08-16,תפ_28659-02-14,weapon
תפ_44380-08-16,תפ_1647-05-15,weapon
תפ_58770-07-22,תפ_50321-03-16,weapon
תפ_28486-11-15,תפ_11953-01-13,weapon
תפ_38355-09-23,תפ_69933-03-23,weapon
תפ_38355-09-23,תפ_52789-09-22,weapon
תפ_38355-09-23,תפ_70166-03-23,weapon
תפ_60637-11-14,תפח_31041-04-13,weapon
תפ_60637-11-14,תפ_49990-03-13,weapon
תפ_60637-11-14,תפ_60494-05-12,weapon
תפ_60637-11-14,תפ_28662-02-15,weapon
תפ_60637-11-14,תפ_40011-04-14,weapon
תפ_983-05-15,תפ_24207-06-13,weapon
תפ_983-05-15,תפ_24548-06-13,weapon
תפ_983-05-15,תפ_36381-05-15,weapon
תפ_983-05-15,תפ_1094-05-15,weapon
תפ_50686-04-24,תפ_59464-09-23,weapon
תפ_15710-09-21,תפ_34694-09-21,weapon
תפ_11104-07-19,תפ_4795-12-17,weapon
תפ_3986-06-22,תפ_18327-09-22,weapon
תפ_57272-12-20,תפ_4133-01-20,weapon
תפ_34982-07-23,תפ_43957-09-20,weapon
תפ_34982-07-23,תפ_22765-09-19,weapon
תפ_34982-07-23,תפ_40450-09-15,weapon
תפ_34982-07-23,תפ_3256-09-21,weapon
תפ_34982-07-23,תפ_44840-06-16,weapon
תפ_34982-07-23,תפ_35629-09-11,weapon
תפ_34982-07-23,תפ_54202-01-23,weapon
תפ_42991-05-16,תפ_27780-05-15,weapon
תפ_42991-05-16,תפ_60581-11-15,weapon
תפ_24634-04-23,תפ_54337-05-21,weapon
תפ_24634-04-23,תפ_70392-03-23,weapon
תפ_24634-04-23,תפ_70450-03-23,weapon
תפ_24634-04-23,תפ_52782-09-22,weapon
תפ_24634-04-23,תפ_34003-04-18,weapon
תפ_24634-04-23,תפ_70373-03-23,weapon
תפ_24634-04-23,תפ_70062-03-23,weapon
תפ_24634-04-23,תפ_20068-10-22,weapon
תפ_24634-04-23,תפ_69933-03-23,weapon
תפ_16191-10-12,תפ_21113-08-12,weapon
תפ_32787-10-18,תפ_53496-03-18,weapon
תפ_32787-10-18,תפ_63642-12-18,weapon
תפ_53339-09-22,תפ_45095-04-16,weapon
תפ_53339-09-22,תפ_16752-10-20,weapon
תפ_53339-09-22,תפ_42106-01-22,weapon
תפ_31034-06-17,תפ_9111-02-15,weapon
תפ_39723-12-22,תפ_47445-08-17,weapon
תפ_39723-12-22,תפ_53612-08-20,weapon
תפ_39723-12-22,תפ_30867-06-22,weapon
תפ_39723-12-22,תפ_11059-05-12,weapon
תפ_39723-12-22,תפ_52964-03-22,weapon
תפ_39723-12-22,תפ_59812-02-16,weapon
תפ_39723-12-22,תפ_41694-03-20,weapon
תפ_39723-12-22,תפ_44620-01-22,weapon
תפ_39723-12-22,תפ_59464-09-23,weapon
תפ_39723-12-22,תפ_51523-10-17,weapon
תפ_39723-12-22,תפ_2077-10-23,weapon
תפ_39723-12-22,תפ_30433-06-22,weapon
תפ_32685-07-15,תפ_12122-04-13,weapon
תפ_32685-07-15,תפ_16446-10-14,weapon
תפ_32685-07-15,תפ_51198-07-13,weapon
תפ_66127-07-23,תפ_52337-07-18,weapon
תפ_66127-07-23,תפ_6695-10-23,weapon
תפ_69110-11-20,תפ_52225-03-18,weapon
תפ_69110-11-20,תפ_44380-08-16,weapon
תפ_69110-11-20,תפ_27050-03-20,weapon
תפ_37506-04-24,תפ_22642-11-23,weapon
תפ_37506-04-24,תפ_26547-09-21,weapon
תפ_37506-04-24,תפ_3256-09-21,weapon
תפ_37506-04-24,תפ_13154-01-18,weapon
תפ_18410-04-24,תפ_20733-12-22,weapon
תפ_18410-04-24,תפ_26347-11-23,weapon
תפ_47450-01-23,תפ_25009-02-23,weapon
תפ_47450-01-23,תפ_39808-05-23,weapon
תפ_63489-07-24,תפ_35431-03-21,weapon
תפ_63489-07-24,תפ_64119-05-21,weapon
תפ_63489-07-24,תפ_10205-08-21,weapon
תפ_20387-03-23,תפ_67356-12-21,weapon
תפ_20387-03-23,תפ_52782-09-22,weapon
תפ_68763-07-20,תפ_35007-04-13,weapon
תפ_68763-07-20,תפ_13999-11-16,weapon
תפ_68763-07-20,תפ_29671-12-13,weapon
תפ_68763-07-20,תפ_12109-06-15,weapon
תפ_68763-07-20,תפ_51523-10-17,weapon
תפ_68763-07-20,תפ_13153-08-15,weapon
תפ_9632-08-23,תפ_11843-03-20,weapon
תפ_9632-08-23,תפ_26478-04-22,weapon
תפ_9632-08-23,תפ_10875-12-21,weapon
תפ_9632-08-23,תפ_45561-07-21,weapon
תפ_27986-11-22,תפ_44169-08-22,weapon
תפ_27986-11-22,תפ_58027-12-21,weapon
תפ_27986-11-22,תפ_4734-12-22,weapon
תפ_27986-11-22,תפ_43742-07-22,weapon
תפ_27986-11-22,תפ_50477-12-22,weapon
תפ_7520-02-24,תפ_63100-02-24,weapon
תפ_7520-02-24,תפ_30867-06-22,weapon
תפ_27619-07-22,תפ_59812-02-16,weapon
תפ_4612-07-22,תפ_54444-04-22,weapon
תפ_61759-02-19,תפ_24207-06-13,weapon
תפ_61759-02-19,תפ_36381-05-15,weapon
תפ_1203-08-19,תפ_47284-06-18,weapon
תפ_1203-08-19,תפ_49416-04-18,weapon
תפ_10096-07-19,תפ_19417-11-16,weapon
תפ_10096-07-19,תפ_21813-09-16,weapon
תפ_14044-03-20,תפ_65958-12-15,weapon
תפ_14044-03-20,תפ_53496-03-18,weapon
תפ_14044-03-20,תפ_46550-12-16,weapon
תפ_14044-03-20,תפ_1647-05-15,weapon
תפ_14044-03-20,תפ_63000-01-18,weapon
תפ_54615-03-16,תפ_24207-06-13,weapon
תפ_54615-03-16,תפ_36381-05-15,weapon
תפ_1158-05-20,תפ_9211-05-21,weapon
תפ_54338-03-21,תפ_37871-05-19,weapon
תפ_54338-03-21,תפ_19438-03-18,weapon
תפ_41326-11-15,תפ_6089-07-14,weapon
תפ_41326-11-15,תפ_6136-07-14,weapon
תפ_56900-11-18,תפ_21139-04-17,weapon
תפ_39831-02-22,תפ_43009-08-20,weapon
תפ_36505-12-20,תפ_52077-12-20,weapon
תפ_36505-12-20,תפ_56762-03-21,weapon
תפ_65630-05-23,תפ_67356-12-21,weapon
תפ_65630-05-23,תפ_38340-03-19,weapon
תפ_65630-05-23,תפ_20387-03-23,weapon
תפ_65630-05-23,תפ_58626-07-22,weapon
תפ_65630-05-23,תפ_48905-12-20,weapon
תפ_36328-09-15,תפ_15148-03-12,weapon
תפ_36328-09-15,תפ_31862-05-13,weapon
תפ_36328-09-15,תפ_12498-10-12,weapon
תפ_36328-09-15,תפ_182-11-12,weapon
תפ_36328-09-15,תפ_28889-07-14,weapon
תפ_52091-02-20,תפ_32560-12-16,weapon
תפ_3429-07-20,תפ_17304-12-17,weapon
תפ_3429-07-20,תפ_22030-04-19,weapon
תפ_3429-07-20,תפ_34526-06-18,weapon
תפ_3429-07-20,תפ_35364-01-18,weapon
תפ_3429-07-20,תפ_42697-05-18,weapon
תפ_811-04-23,תפ_48598-11-20,weapon
תפ_273-10-15,תפ_31334-11-15,weapon
תפ_40313-09-15,תפ_69158-11-16,weapon
תפ_40313-09-15,תפ_3772-01-16,weapon
תפ_59004-08-23,תפ_10875-12-21,weapon
תפ_12606-07-22,תפ_19130-12-21,weapon
תפ_12606-07-22,תפ_59488-11-21,weapon
תפ_16752-10-20,תפ_52256-03-20,weapon
תפ_33945-10-21,תפ_29529-07-20,weapon
תפ_33945-10-21,תפ_56739-09-20,weapon
תפ_33945-10-21,תפ_13785-04-15,weapon
תפ_33945-10-21,תפ_44620-01-22,weapon
תפ_33945-10-21,תפ_41754-05-22,weapon
תפ_33945-10-21,תפ_50986-12-16,weapon
תפ_45339-12-20,תפ_55670-06-17,weapon
תפ_45339-12-20,תפ_2058-09-17,weapon
תפ_45339-12-20,תפח_41585-03-16,weapon
תפ_45339-12-20,תפ_3454-02-17,weapon
תפ_38193-11-23,תפ_52099-10-20,weapon
תפ_38193-11-23,תפ_10686-05-20,weapon
תפ_63303-06-22,תפ_10875-12-21,weapon
תפ_14375-02-23,תפ_3537-01-23,weapon
תפ_14411-11-21,תפ_22765-09-19,weapon
תפ_68529-11-21,תפ_29529-07-20,weapon
תפ_68529-11-21,תפ_3068-11-15,weapon
תפ_68529-11-21,תפ_17860-01-19,weapon
תפ_68529-11-21,תפ_13785-04-15,weapon
תפ_68529-11-21,תפ_7108-02-16,weapon
תפ_68529-11-21,תפ_52790-03-18,weapon
תפ_68529-11-21,תפ_59812-02-16,weapon
תפ_68529-11-21,תפ_10476-12-17,weapon
תפ_68529-11-21,תפ_41276-06-17,weapon
תפ_68529-11-21,תפ_17809-03-14,weapon
תפח_15153-09-18,תפח_63357-03-18,weapon
תפ_6961-02-22,תפ_33458-08-14,weapon
תפ_6961-02-22,תפ_45191-09-14,weapon
תפ_66430-05-20,תפ_24207-06-13,weapon
תפ_66430-05-20,תפ_36381-05-15,weapon
תפ_41375-05-22,תפ_41754-05-22,weapon
תפ_12341-11-22,תפ_25672-10-23,weapon
תפ_35227-05-17,תפ_37083-11-14,weapon
תפ_36111-05-22,תפ_25546-11-23,weapon
תפ_36111-05-22,תפ_64119-05-21,weapon
תפ_3548-09-24,תפ_20743-11-22,weapon
תפ_3548-09-24,תפ_52091-02-20,weapon
תפ_3548-09-24,תפ_1363-04-22,weapon
תפ_3548-09-24,תפ_3106-09-24,weapon
תפ_3548-09-24,תפ_17839-04-22,weapon
תפ_53431-02-22,תפ_8416-07-21,weapon
תפ_53431-02-22,תפ_65070-08-21,weapon
תפ_13154-01-18,תפ_12761-11-15,weapon
תפ_49685-01-24,תפ_1410-03-24,weapon
תפ_49685-01-24,תפ_35488-11-23,weapon
תפ_49685-01-24,תפ_15209-10-23,weapon
תפ_49685-01-24,תפ_51170-10-23,weapon
תפ_49685-01-24,תפ_56328-06-22,weapon
תפ_49685-01-24,תפ_29947-07-23,weapon
תפ_49685-01-24,תפ_17125-03-24,weapon
תפ_49685-01-24,תפ_36111-05-22,weapon
תפ_49685-01-24,תפ_6968-01-24,weapon
תפ_46550-12-16,תפ_1647-05-15,weapon
תפ_4459-03-24,תפ_54607-07-19,weapon
תפ_9258-10-11,תפ_29194-12-12,weapon
תפ_20154-07-20,תפ_19819-03-23,weapon
תפ_20154-07-20,תפ_35396-04-22,weapon
תפ_10686-05-20,תפ_47284-06-18,weapon
תפ_36287-01-22,תפ_34737-09-21,weapon
תפ_26521-02-14,תפ_35007-04-13,weapon
תפ_26859-10-15,תפ_64832-01-15,weapon
תפ_16638-07-21,תפ_18418-04-18,weapon
תפ_26347-11-23,תפ_50301-09-22,weapon
תפ_45994-08-21,תפ_6961-02-22,weapon
תפ_46074-01-24,תפ_52322-10-23,weapon
תפ_46074-01-24,תפ_52223-10-23,weapon
תפ_46074-01-24,תפ_63155-05-23,weapon
תפ_46074-01-24,תפ_12791-05-20,weapon
תפ_46074-01-24,תפ_8188-06-23,weapon
תפ_46074-01-24,תפ_29947-07-23,weapon
תפ_9179-04-16,תפ_13785-04-15,weapon
תפ_20997-02-24,תפ_36111-05-22,weapon
תפ_20997-02-24,תפ_54852-03-21,weapon
תפ_45449-05-12,תפ_12233-08-12,weapon
תפ_45449-05-12,תפ_33928-09-12,weapon
תפ_52790-03-18,תפ_4475-11-18,weapon
תפ_12791-05-20,תפ_61299-12-19,weapon
תפ_44840-06-16,תפ_31218-10-14,weapon
תפ_44840-06-16,תפ_51207-09-12,weapon
תפ_12376-04-20,תפ_44381-05-20,weapon
תפ_35179-09-14,תפ_14824-12-13,weapon
תפ_7317-01-15,תפ_15105-08-14,weapon
תפ_7317-01-15,תפ_24207-06-13,weapon
תפ_18114-03-14,תפ_3214-11-12,weapon
תפ_50031-07-23,תפ_68319-11-22,weapon
תפ_50031-07-23,תפ_20743-11-22,weapon
תפ_50031-07-23,תפ_30867-06-22,weapon
תפ_50031-07-23,תפ_33025-04-22,weapon
תפ_50031-07-23,תפ_63303-06-22,weapon
תפ_50031-07-23,תפ_22642-11-23,weapon
תפ_50031-07-23,תפ_26164-01-21,weapon
תפ_50031-07-23,תפ_23992-11-21,weapon
תפ_12466-10-21,תפ_51473-05-20,weapon
תפח_26481-08-13,תפח_1010-09,weapon
תפח_18488-12-15,תפ_8725-11-13,weapon
תפח_18488-12-15,תפ_12122-04-13,weapon
תפ_63470-09-17,תפ_3214-11-12,weapon
תפ_38624-05-24,תפ_54607-07-19,weapon
תפ_31377-10-16,תפ_40492-12-14,weapon
תפ_31377-10-16,תפ_45798-02-16,weapon
תפ_21009-03-15,תפ_35007-04-13,weapon
תפ_21009-03-15,תפ_15148-03-12,weapon
תפח_10713-11-21,תפח_44105-09-19,weapon
תפח_10713-11-21,תפח_49705-06-20,weapon
תפ_31935-12-21,תפ_8416-07-21,weapon
תפ_31935-12-21,תפ_28246-06-21,weapon
תפ_13142-02-15,תפ_28889-07-14,weapon
תפ_66310-07-17,תפ_4338-04-13,weapon
תפ_66310-07-17,תפ_35007-04-13,weapon
תפ_66310-07-17,תפ_3451-02-14,weapon
תפ_66310-07-17,תפ_31862-05-13,weapon
תפ_15105-08-14,תפ_24207-06-13,weapon
תפ_15105-08-14,תפ_24548-06-13,weapon
תפ_9873-02-17,תפ_13179-07-14,weapon
תפ_48069-09-23,תפ_51209-04-23,weapon
תפ_48069-09-23,תפ_15423-12-19,weapon
תפ_48069-09-23,תפ_25009-02-23,weapon
תפ_950-09-17,תפ_15148-03-12,weapon
תפ_950-09-17,תפ_553-06-14,weapon
תפ_950-09-17,תפ_54432-02-17,weapon
תפ_22499-12-24,תפ_11843-03-20,weapon
תפ_22499-12-24,תפ_52091-02-20,weapon
תפ_22499-12-24,תפ_1363-04-22,weapon
תפ_22499-12-24,תפ_3106-09-24,weapon
תפ_17766-12-20,תפ_51306-12-18,weapon
תפ_17766-12-20,תפ_1316-04-19,weapon
תפ_17766-12-20,תפ_13301-07-18,weapon
תפ_17766-12-20,תפ_47048-02-20,weapon
תפ_17766-12-20,תפ_4676-01-20,weapon
תפ_17766-12-20,תפ_35608-04-18,weapon
תפ_23533-01-24,תפ_63100-02-24,weapon
תפ_23533-01-24,תפ_30433-06-22,weapon
תפ_58852-03-21,תפ_52256-03-20,weapon
תפ_59003-05-24,תפ_26552-06-23,weapon
תפ_59003-05-24,תפ_54230-03-21,weapon
תפ_59003-05-24,תפ_48069-09-23,weapon
תפ_59003-05-24,תפ_25546-11-23,weapon
תפ_59003-05-24,תפ_3384-12-23,weapon
תפ_34526-06-18,תפ_4338-04-13,weapon
תפ_34526-06-18,תפ_35007-04-13,weapon
תפ_34526-06-18,תפ_3451-02-14,weapon
תפ_34526-06-18,תפ_31862-05-13,weapon
תפ_62062-06-20,תפ_15148-03-12,weapon
תפ_26069-10-19,תפ_41522-05-18,weapon
תפ_26069-10-19,תפ_24896-04-20,weapon
תפ_26069-10-19,תפ_14115-07-19,weapon
תפ_26069-10-19,תפ_44381-05-20,weapon
תפ_26069-10-19,תפ_52416-06-20,weapon
תפ_25009-02-23,תפ_52256-03-20,weapon
תפח_46590-06-18,תפח_34802-06-19,weapon
תפ_18300-11-18,תפ_42697-05-18,weapon
תפ_18300-11-18,תפ_3772-01-16,weapon
תפ_18300-11-18,תפ_34526-06-18,weapon
תפ_54230-03-21,תפ_27929-03-19,weapon
תפ_54230-03-21,תפ_15423-12-19,weapon
תפ_54230-03-21,תפ_57272-12-20,weapon
תפ_54230-03-21,תפ_43009-08-20,weapon
תפ_49079-07-16,תפ_13179-07-14,weapon
תפ_51471-12-21,תפ_57474-03-19,weapon
תפ_41522-05-18,תפ_7735-04-19,weapon
תפ_41522-05-18,תפ_14115-07-19,weapon
תפ_41522-05-18,תפ_17860-01-19,weapon
תפ_24906-07-16,תפ_25852-11-10,weapon
תפ_64845-06-16,תפ_28889-07-14,weapon
תפ_64845-06-16,תפ_31862-05-13,weapon
תפ_58701-01-20,תפ_7498-11-14,weapon
פלא_267189-16,תפ_28889-07-14,weapon
פלא_267189-16,תפ_31862-05-13,weapon
תפ_11042-06-20,תפ_39500-07-20,weapon
תפ_11042-06-20,תפ_52416-06-20,weapon
תפ_11042-06-20,תפ_26069-10-19,weapon
תפ_69980-11-20,תפ_52091-02-20,weapon
תפ_69980-11-20,תפ_32560-12-16,weapon
תפ_52416-06-20,תפ_44381-05-20,weapon
תפ_52416-06-20,תפ_41522-05-18,weapon
תפ_52416-06-20,תפ_14115-07-19,weapon
תפ_45798-02-16,תפ_40492-12-14,weapon
תפ_45798-02-16,תפ_4855-08-15,weapon
תפ_45798-02-16,תפ_44918-12-14,weapon
תפ_45798-02-16,תפ_44725-12-14,weapon
תפ_41886-08-15,תפ_51094-10-14,weapon
תפ_41886-08-15,תפ_5795-07-14,weapon
תפ_36381-05-15,תפ_24207-06-13,weapon
תפ_36381-05-15,תפ_15105-08-14,weapon
תפ_36381-05-15,תפ_24548-06-13,weapon
תפ_53615-01-19,תפ_42697-05-18,weapon
תפ_53615-01-19,תפ_69158-11-16,weapon
תפ_53615-01-19,תפ_18300-11-18,weapon
תפ_12401-05-22,תפ_10686-05-20,weapon
תפ_42291-02-16,תפ_16835-07-16,weapon
תפ_31962-08-23,תפ_17260-12-23,weapon
תפ_31962-08-23,תפ_45561-07-21,weapon
תפ_31962-08-23,תפ_34669-01-23,weapon
תפ_31962-08-23,תפ_59464-09-23,weapon
תפ_68697-07-20,תפ_11042-06-20,weapon
תפ_68697-07-20,תפ_26069-10-19,weapon
תפ_68697-07-20,תפ_39500-07-20,weapon
תפ_68697-07-20,תפ_52416-06-20,weapon
תפ_68697-07-20,תפ_38687-04-20,weapon
תפ_27294-04-19,תפ_4338-04-13,weapon
תפ_27294-04-19,תפ_3451-02-14,weapon
תפ_27294-04-19,תפ_31034-06-17,weapon
תפ_27294-04-19,תפ_31862-05-13,weapon
תפ_24420-01-20,תפ_21139-04-17,weapon
תפ_46929-01-22,תפ_12341-11-22,weapon
תפ_46929-01-22,תפ_70404-03-23,weapon
תפ_46929-01-22,תפ_25672-10-23,weapon
תפ_2077-10-23,תפ_63355-02-23,weapon
תפ_24614-07-23,תפ_14044-03-20,weapon
תפ_69852-03-23,תפ_38355-09-23,weapon
